open,high,low,close,volume,vwap,timestamp,transactions,otc
160.34,161.04,159.64,160.98,5078650.0,160.6375,2024-02-27 05:00:00,82449,
161.0,161.61,160.29,161.55,6071076.0,161.1085,2024-02-28 05:00:00,85345,
162.0,162.19,160.94,161.38,9849270.0,161.5253,2024-02-29 05:00:00,106582,
161.83,162.57,161.09,162.12,5670135.0,162.1157,2024-03-01 05:00:00,94520,
161.32,161.61,158.27,159.84,8533083.0,159.4082,2024-03-04 05:00:00,128126,
160.62,161.24,159.2,159.97,8298182.0,159.8841,2024-03-05 05:00:00,114037,
159.46,160.93,159.22,159.34,5773683.0,159.7938,2024-03-06 05:00:00,91129,
160.0,160.36,158.24,158.87,5188726.0,159.0053,2024-03-07 05:00:00,84428,
158.87,160.39,158.425,159.52,5283951.0,159.5271,2024-03-08 05:00:00,79465,
159.49,161.32,158.88,161.23,4620826.0,160.5751,2024-03-11 04:00:00,82537,
161.58,163.11,161.13,162.74,8018736.0,162.3658,2024-03-12 04:00:00,98785,
162.53,162.68,159.81,161.1,6260000.0,161.4711,2024-03-13 04:00:00,92930,
160.94,161.54,158.69,159.21,6988264.0,159.5471,2024-03-14 04:00:00,108130,
158.06,159.19,157.1,158.18,13165500.0,158.0601,2024-03-15 04:00:00,110791,
158.57,158.69,156.5,156.76,6602255.0,157.0063,2024-03-18 04:00:00,95296,
156.67,156.86,155.66,156.21,7840624.0,156.2388,2024-03-19 04:00:00,100340,
155.7,156.44,155.21,155.76,5982304.0,155.6826,2024-03-20 04:00:00,89440,
155.59,156.95,155.1,155.75,5915777.0,156.035,2024-03-21 04:00:00,83979,
155.69,156.36,155.11,155.23,7248622.0,155.3848,2024-03-22 04:00:00,79545,
155.4,155.9836,154.9,155.22,7498100.0,155.2961,2024-03-25 04:00:00,86746,
155.61,156.23,154.76,155.77,6864099.0,155.6001,2024-03-26 04:00:00,88035,
155.99,158.22,155.44,157.96,8461600.0,157.2759,2024-03-27 04:00:00,114821,
158.2,159.14,158.11,158.19,6181503.0,158.3568,2024-03-28 04:00:00,80074,
157.72,158.15,156.77,157.78,4364699.0,157.6159,2024-04-01 04:00:00,84665,
156.57,157.83,155.95,157.73,6102497.0,157.2477,2024-04-02 04:00:00,87159,
157.79,158.05,154.25,154.26,8098242.0,155.0381,2024-04-03 04:00:00,117395,
155.31,155.5,152.41,152.5,6947423.0,153.4653,2024-04-04 04:00:00,104362,
152.03,153.01,151.61,152.39,6783020.0,152.3216,2024-04-05 04:00:00,116073,
151.99,153.035,151.56,151.59,5935415.0,152.0254,2024-04-08 04:00:00,101957,
151.55,152.5301,150.94,152.29,6135556.0,152.0571,2024-04-09 04:00:00,95649,
151.53,151.82,149.76,150.2,6809519.0,150.3898,2024-04-10 04:00:00,114751,
150.8,150.87,148.39,148.79,8374434.0,149.0523,2024-04-11 04:00:00,111732,
148.06,149.065,147.15,147.52,7100178.0,147.8182,2024-04-12 04:00:00,113964,
148.37,149.49,147.37,147.59,8502266.0,148.1765,2024-04-15 04:00:00,129407,
145.01,146.25,143.39,144.45,12774859.0,144.7242,2024-04-16 04:00:00,181056,
145.0,145.41,143.54,144.77,9378059.0,144.3132,2024-04-17 04:00:00,131220,
144.98,145.8,143.13,145.74,9887704.0,145.0669,2024-04-18 04:00:00,126465,
146.15,148.13,144.54,147.91,9750751.0,147.2389,2024-04-19 04:00:00,115501,
148.51,150.27,147.3,149.12,10118694.0,149.1045,2024-04-22 04:00:00,130990,
149.86,150.49,148.2,149.56,10110442.0,149.5833,2024-04-23 04:00:00,118420,
148.14,148.99,146.86,148.53,9756259.0,148.2393,2024-04-24 04:00:00,132487,
149.37,149.58,146.33,146.82,7642732.0,146.9652,2024-04-25 04:00:00,119567,
146.7,147.175,145.95,146.14,6182982.0,146.3405,2024-04-26 04:00:00,95314,
146.14,147.22,145.985,146.82,6461588.0,146.541,2024-04-29 04:00:00,104462,
146.88,146.88,144.53,144.59,8817719.0,145.1395,2024-04-30 04:00:00,115755,
148.735,151.85,147.62,151.18,14473711.0,150.5161,2024-05-01 04:00:00,178898,
152.04,152.33,149.14,149.92,8459796.0,149.8913,2024-05-02 04:00:00,116034,
149.89,149.89,147.82,149.27,6532718.0,148.9222,2024-05-03 04:00:00,100687,
149.87,150.05,147.91,148.58,5042757.0,148.6076,2024-05-06 04:00:00,96385,
149.38,149.73,148.45,148.72,7333730.0,148.842,2024-05-07 04:00:00,95889,
149.12,149.73,148.7,148.95,7735148.0,149.037,2024-05-08 04:00:00,94302,
148.98,150.1,148.89,149.85,6546153.0,149.6971,2024-05-09 04:00:00,87136,
150.0,150.09,149.19,149.91,5710566.0,149.6664,2024-05-10 04:00:00,86365,
150.04,152.0,149.705,151.22,5628467.0,150.7858,2024-05-13 04:00:00,96628,
151.85,152.21,150.7,151.38,8254171.0,151.3007,2024-05-14 04:00:00,83785,
151.82,152.95,151.3,152.67,5547955.0,152.333,2024-05-15 04:00:00,88439,
153.0,154.38,152.33,154.28,7590959.0,153.8471,2024-05-16 04:00:00,98289,
154.86,154.86,153.7129,154.64,6521794.0,154.4505,2024-05-17 04:00:00,85889,
153.1,153.39,151.26,151.27,7742280.0,151.7465,2024-05-20 04:00:00,100400,
151.78,152.585,150.785,151.24,5492354.0,151.2331,2024-05-21 04:00:00,82504,
150.84,154.08,150.32,153.5,6609788.0,153.152,2024-05-22 04:00:00,98676,
152.75,152.84,149.375,149.7,8000422.0,150.3853,2024-05-23 04:00:00,108181,
149.53,149.8139,146.76,146.97,9520576.0,147.602,2024-05-24 04:00:00,114101,
146.79,146.79,144.1502,144.38,10499829.0,144.7681,2024-05-28 04:00:00,142811,
143.82,145.415,143.71,144.44,8263810.0,144.4873,2024-05-29 04:00:00,110501,
144.62,145.61,144.02,145.28,8491111.0,145.0492,2024-05-30 04:00:00,97598,
145.57,147.48,145.19,146.67,14621203.0,146.705,2024-05-31 04:00:00,111988,
147.25,148.9,146.77,147.74,7329241.0,147.8343,2024-06-03 04:00:00,114123,
147.48,148.31,146.19,147.8,8876441.0,147.4223,2024-06-04 04:00:00,109644,
147.97,147.99,145.855,145.97,5891299.0,146.3907,2024-06-05 04:00:00,101166,
145.5,147.0,144.66,146.42,5016301.0,146.3689,2024-06-06 04:00:00,90091,
146.68,148.3,146.34,147.08,5111626.0,147.344,2024-06-07 04:00:00,72892,
146.53,147.56,145.6,147.13,5751309.0,146.7651,2024-06-10 04:00:00,100925,
146.81,147.16,145.44,146.76,5661236.0,146.4892,2024-06-11 04:00:00,90590,
147.06,147.21,144.78,145.41,6180493.0,145.6246,2024-06-12 04:00:00,108258,
145.07,146.0,143.88,145.45,6840374.0,145.2265,2024-06-13 04:00:00,89673,
145.14,145.97,144.48,145.54,4075342.0,145.3196,2024-06-14 04:00:00,77975,
145.02,146.43,144.74,145.95,6666583.0,145.7968,2024-06-17 04:00:00,96664,
145.96,146.39,145.265,145.65,6156572.0,145.6531,2024-06-18 04:00:00,93792,
145.27,148.08,145.01,147.78,8749717.0,147.196,2024-06-20 04:00:00,121321,
147.89,149.08,147.37,148.75,15176869.0,148.5954,2024-06-21 04:00:00,101793,
149.0,149.7199,148.17,149.12,6914671.0,149.1184,2024-06-24 04:00:00,116728,
149.18,149.2,146.94,147.19,6620303.0,147.5331,2024-06-25 04:00:00,92191,
146.2,147.19,145.78,146.82,5267809.0,146.7314,2024-06-26 04:00:00,87356,
146.8,147.36,144.84,145.8,5739246.0,145.8951,2024-06-27 04:00:00,100055,
146.04,147.07,145.65,146.16,10495735.0,146.2247,2024-06-28 04:00:00,102919,
146.07,148.7,145.6201,146.44,5144443.0,146.5909,2024-07-01 04:00:00,102325,
146.43,147.15,145.74,146.03,5491962.0,146.1608,2024-07-02 04:00:00,96912,
146.2,146.65,144.74,145.69,3246157.0,145.3606,2024-07-03 04:00:00,70860,
145.77,146.55,144.5,146.48,4888535.0,145.8159,2024-07-05 04:00:00,97172,
146.4,147.22,145.25,145.48,5260229.0,145.8026,2024-07-08 04:00:00,96042,
145.67,147.13,145.18,147.05,5892187.0,146.6116,2024-07-09 04:00:00,95669,
147.26,149.47,146.68,149.43,6093187.0,148.643,2024-07-10 04:00:00,101180,
149.58,150.58,148.64,149.7,6352109.0,149.696,2024-07-11 04:00:00,110919,
150.0,150.88,149.24,149.88,5336394.0,150.0813,2024-07-12 04:00:00,111279,
150.08,150.25,148.87,149.24,6711354.0,149.3347,2024-07-15 04:00:00,109346,
149.69,151.08,149.16,151.01,6469582.0,150.5693,2024-07-16 04:00:00,132876,
151.55,157.49,151.415,156.58,13801429.0,155.9377,2024-07-17 04:00:00,197291,
155.6,157.07,154.62,155.42,10166247.0,155.9519,2024-07-18 04:00:00,163696,
156.51,156.51,154.12,154.69,7398036.0,154.9142,2024-07-19 04:00:00,109426,
154.77,155.11,153.59,154.24,6840609.0,154.2996,2024-07-22 04:00:00,121133,
153.31,153.5,151.57,152.35,6261870.0,152.4701,2024-07-23 04:00:00,104032,
152.76,156.41,152.33,156.28,7168217.0,155.4756,2024-07-24 04:00:00,129448,
156.48,160.58,156.0,159.64,10019578.0,159.4567,2024-07-25 04:00:00,151580,
159.75,161.58,159.4724,160.64,8356878.0,160.8729,2024-07-26 04:00:00,122473,
159.97,160.0,158.05,158.56,5625204.0,159.0536,2024-07-29 04:00:00,108157,
158.54,161.55,158.36,161.33,6545677.0,160.6345,2024-07-30 04:00:00,111339,
159.85,160.35,157.74,157.85,8293239.0,158.5919,2024-07-31 04:00:00,116877,
158.48,160.81,157.71,160.76,7213419.0,159.8712,2024-08-01 04:00:00,114777,
161.9,164.85,161.0,164.14,11280357.0,163.1916,2024-08-02 04:00:00,160197,
163.795,165.78,160.58,161.25,12032209.0,162.1663,2024-08-05 04:00:00,187158,
161.05,161.48,158.94,158.97,7607144.0,159.6346,2024-08-06 04:00:00,114015,
158.87,160.615,158.19,158.9,5993028.0,159.2739,2024-08-07 04:00:00,94131,
158.57,160.7,158.03,160.22,5094830.0,160.0934,2024-08-08 04:00:00,89287,
160.12,160.93,159.34,160.62,4579186.0,160.4309,2024-08-09 04:00:00,84727,
160.97,161.7,158.71,159.88,7605419.0,159.9359,2024-08-12 04:00:00,114707,
160.27,160.37,156.44,158.39,9711395.0,158.1727,2024-08-13 04:00:00,121583,
157.83,159.55,157.4,158.48,5141249.0,158.5898,2024-08-14 04:00:00,84238,
158.37,159.495,157.84,159.09,7237785.0,158.9132,2024-08-15 04:00:00,94354,
159.14,159.94,158.18,159.39,5012774.0,159.2536,2024-08-16 04:00:00,83296,
159.46,160.295,159.13,159.63,4408517.0,159.6641,2024-08-19 04:00:00,79394,
160.0,160.93,159.67,160.16,7275133.0,160.0593,2024-08-20 04:00:00,74733,
160.4,161.48,160.31,161.43,5019375.0,161.1099,2024-08-21 04:00:00,76745,
162.0,162.49,160.79,162.35,6552142.0,161.8827,2024-08-22 04:00:00,87437,
162.5,164.22,161.695,164.13,7093429.0,163.3564,2024-08-23 04:00:00,100941,
164.17,165.71,163.54,164.61,6870622.0,164.6842,2024-08-26 04:00:00,105063,
163.5,164.035,162.16,162.95,4388728.0,162.9112,2024-08-27 04:00:00,74092,
163.0,165.0,162.71,163.92,5187198.0,164.0888,2024-08-28 04:00:00,93389,
164.63,164.72,163.36,164.23,7390125.0,164.224,2024-08-29 04:00:00,81968,
164.12,165.98,163.81,165.86,7971017.0,165.2423,2024-08-30 04:00:00,91711,
165.24,167.81,164.77,167.16,6956452.0,166.9352,2024-09-03 04:00:00,129369,
167.81,168.85,166.04,167.36,6939132.0,167.3872,2024-09-04 04:00:00,112878,
167.2,167.37,164.83,164.99,4600392.0,165.5785,2024-09-05 04:00:00,96452,
165.18,165.9399,164.12,164.38,6016884.0,164.6337,2024-09-06 04:00:00,87417,
164.84,167.405,164.47,166.61,7538233.0,166.5773,2024-09-09 04:00:00,112886,
167.5,168.46,166.745,167.38,6559734.0,167.4507,2024-09-10 04:00:00,96611,
166.79,166.79,164.09,164.82,5920165.0,164.945,2024-09-11 04:00:00,104692,
164.2,165.1,162.7101,164.64,4541046.0,164.1783,2024-09-12 04:00:00,88051,
164.74,165.75,163.82,165.52,3693548.0,165.2768,2024-09-13 04:00:00,86652,
166.36,167.25,165.78,166.99,5187887.0,166.7608,2024-09-16 04:00:00,89395,
166.24,167.72,165.93,167.07,5066586.0,167.0035,2024-09-17 04:00:00,92873,
166.63,168.35,165.74,166.15,4722765.0,166.7268,2024-09-18 04:00:00,90828,
166.23,166.37,164.42,164.82,4956119.0,165.0218,2024-09-19 04:00:00,95919,
164.3,164.87,163.55,164.16,11838967.0,164.1998,2024-09-20 04:00:00,95231,
164.4,164.5,162.72,163.22,4671645.0,163.1747,2024-09-23 04:00:00,93785,
162.79,163.49,161.55,162.78,6041561.0,162.6577,2024-09-24 04:00:00,94846,
163.0,163.315,160.36,160.6,5420011.0,160.9375,2024-09-25 04:00:00,99472,
160.24,161.54,160.02,161.39,6122231.0,161.0737,2024-09-26 04:00:00,85922,
162.0,163.43,161.34,161.4,7553905.0,161.7989,2024-09-27 04:00:00,90349,
161.57,162.18,160.68,162.06,6010407.0,161.7035,2024-09-30 04:00:00,89265,
162.43,162.75,161.18,161.99,4408019.0,161.9348,2024-10-01 04:00:00,87565,
161.51,162.12,160.65,161.17,4684472.0,161.3386,2024-10-02 04:00:00,83682,
160.78,161.44,160.22,160.5,4791223.0,160.6716,2024-10-03 04:00:00,84490,
159.63,160.5,158.775,160.29,5331694.0,159.8959,2024-10-04 04:00:00,99967,
160.25,160.86,159.22,159.53,4265971.0,159.8404,2024-10-07 04:00:00,83075,
159.49,160.245,158.95,159.69,4766250.0,159.5553,2024-10-08 04:00:00,66187,
159.92,161.215,159.51,160.65,6047269.0,160.5168,2024-10-09 04:00:00,90264,
161.36,161.39,159.995,160.51,4793889.0,160.5243,2024-10-10 04:00:00,90024,
162.18,162.66,161.2,161.46,5253459.0,161.6435,2024-10-11 04:00:00,91544,
161.4,162.14,160.9,161.6,5963961.0,161.6178,2024-10-14 04:00:00,109588,
160.0,166.75,159.0,164.1,10547966.0,163.9566,2024-10-15 04:00:00,164438,
164.0,164.99,162.64,164.28,5982291.0,164.3267,2024-10-16 04:00:00,98102,
164.26,165.0,163.63,164.47,4798238.0,164.3841,2024-10-17 04:00:00,88051,
164.89,165.2896,163.93,165.12,5908012.0,164.8775,2024-10-18 04:00:00,82421,
165.1,165.25,162.31,162.83,6082736.0,163.2018,2024-10-21 04:00:00,98195,
162.32,163.73,161.9,163.45,5680612.0,163.3206,2024-10-22 04:00:00,76340,
162.82,166.0,162.42,165.86,7442026.0,164.883,2024-10-23 04:00:00,112177,
165.0,165.51,163.34,163.67,5386525.0,163.8997,2024-10-24 04:00:00,89871,
163.68,163.92,160.61,160.88,6400449.0,161.4675,2024-10-25 04:00:00,110300,
161.13,161.97,161.0,161.6,4842653.0,161.6095,2024-10-28 04:00:00,82980,
161.46,162.17,160.06,160.09,5216879.0,160.8326,2024-10-29 04:00:00,91625,
159.45,161.28,159.0302,160.61,5820530.0,160.5703,2024-10-30 04:00:00,91805,
159.99,160.87,159.46,159.86,8613860.0,160.1362,2024-10-31 04:00:00,104854,
160.58,161.06,159.88,160.13,5256652.0,160.3844,2024-11-01 04:00:00,84511,
159.7,160.28,158.07,158.24,4644011.0,158.5948,2024-11-04 05:00:00,93369,
157.67,158.59,156.35,158.35,6547074.0,157.9691,2024-11-05 05:00:00,89503,
159.9,160.85,157.355,157.88,8926601.0,158.1205,2024-11-06 05:00:00,131609,
158.47,158.75,156.51,156.73,7522812.0,156.9798,2024-11-07 05:00:00,116139,
157.0,157.08,155.41,155.47,8926134.0,155.8936,2024-11-08 05:00:00,120403,
155.62,157.58,154.91,155.04,7146759.0,155.571,2024-11-11 05:00:00,98695,
154.53,155.04,152.37,152.64,7181408.0,153.0314,2024-11-12 05:00:00,96541,
152.5,153.51,151.4245,153.24,7162233.0,152.9219,2024-11-13 05:00:00,88010,
153.18,153.5918,150.76,151.87,7716385.0,152.0363,2024-11-14 05:00:00,111801,
150.9,154.43,150.9,154.0,11328515.0,153.4697,2024-11-15 05:00:00,123399,
152.59,155.33,152.33,154.77,7514177.0,154.5153,2024-11-18 05:00:00,99954,
153.945,153.99,152.05,153.0,8233678.0,152.7774,2024-11-19 05:00:00,95627,
153.03,153.25,151.81,153.11,9061274.0,152.8632,2024-11-20 05:00:00,76726,
153.62,156.06,152.81,155.5,10141056.0,155.0987,2024-11-21 05:00:00,102869,
155.9,157.115,154.11,155.17,8265961.0,155.2504,2024-11-22 05:00:00,96547,
155.17,157.035,155.14,155.78,12256242.0,155.8856,2024-11-25 05:00:00,95984,
155.16,155.25,153.16,154.52,5683499.0,154.1802,2024-11-26 05:00:00,79332,
154.63,156.63,154.6,155.4,4140444.0,155.648,2024-11-27 05:00:00,64320,
154.89,155.67,154.169,155.01,5687821.0,155.1975,2024-11-29 05:00:00,51169,
154.75,155.0,153.9258,154.8,6946494.0,154.7087,2024-12-02 05:00:00,78071,
154.8,154.8,152.305,152.36,8674415.0,152.9819,2024-12-03 05:00:00,87043,
151.29,151.56,149.75,150.47,10333110.0,150.4743,2024-12-04 05:00:00,106320,
150.0,150.38,148.95,149.52,7898098.0,149.5609,2024-12-05 05:00:00,100801,
149.39,150.05,148.38,149.31,8389611.0,149.1459,2024-12-06 05:00:00,94326,
149.29,150.89,148.44,149.6,8410303.0,149.7498,2024-12-09 05:00:00,102152,
149.93,150.83,148.33,149.23,9398671.0,149.3072,2024-12-10 05:00:00,110849,
148.5,148.5,146.37,146.64,13446656.0,146.8432,2024-12-11 05:00:00,117020,
147.2,147.77,146.01,146.24,6176269.0,146.4939,2024-12-12 05:00:00,85727,
145.66,146.93,145.04,146.62,8324900.0,146.2922,2024-12-13 05:00:00,107321,
146.73,147.25,143.52,143.85,8732378.0,144.9226,2024-12-16 05:00:00,127565,
143.84,146.66,143.71,146.41,10342958.0,145.6557,2024-12-17 05:00:00,130572,
145.678,146.74,144.67,144.75,9336094.0,145.451,2024-12-18 05:00:00,112329,
144.14,145.22,143.37,143.58,9516653.0,144.0239,2024-12-19 05:00:00,112516,
143.05,145.47,142.75,144.47,17702755.0,144.3557,2024-12-20 05:00:00,111251,
144.63,145.33,143.45,145.27,8720824.0,144.6368,2024-12-23 05:00:00,98484,
145.0,145.85,144.3325,145.85,3164071.0,145.3071,2024-12-24 05:00:00,49213,
145.51,146.37,145.09,145.58,4656981.0,145.6553,2024-12-26 05:00:00,70953,
144.87,146.6,144.68,145.05,5588306.0,145.2815,2024-12-27 05:00:00,79040,
144.84,144.88,142.95,143.34,6268692.0,143.4236,2024-12-30 05:00:00,92717,
143.76,144.67,143.3098,144.62,5811401.0,144.1466,2024-12-31 05:00:00,75478,
145.23,145.77,143.78,144.02,6051330.0,144.3581,2025-01-02 05:00:00,86156,
144.07,144.575,143.62,144.19,5879816.0,144.1874,2025-01-03 05:00:00,72333,
143.51,144.815,142.93,143.66,7910493.0,143.7358,2025-01-06 05:00:00,99710,
143.755,147.18,143.59,146.23,8422010.0,146.1885,2025-01-07 05:00:00,103642,
145.49,145.59,141.44,142.27,11175552.0,142.4271,2025-01-08 05:00:00,153652,
141.0,143.67,140.68,142.06,8821541.0,142.4185,2025-01-10 05:00:00,112298,
142.98,145.07,142.31,144.47,10376377.0,143.8728,2025-01-13 05:00:00,121699,
144.5,144.81,142.86,144.75,8681741.0,144.0355,2025-01-14 05:00:00,106075,
145.31,146.05,144.26,144.97,7434562.0,145.0091,2025-01-15 05:00:00,93294,
144.32,148.07,144.06,147.77,8964016.0,147.1376,2025-01-16 05:00:00,123587,
147.44,148.38,146.61,147.03,10773054.0,147.2468,2025-01-17 05:00:00,98631,
147.56,148.86,147.05,148.15,11111747.0,148.082,2025-01-21 05:00:00,130474,
144.0,145.47,142.11,145.27,16834747.0,144.0296,2025-01-22 05:00:00,212859,
145.44,147.91,144.8144,146.64,10506361.0,146.6925,2025-01-23 05:00:00,124462,
146.805,147.631,146.383,146.82,9887682.0,146.8309,2025-01-24 05:00:00,113561,
148.45,153.45,148.0,152.89,15152314.0,151.8071,2025-01-27 05:00:00,184980,
152.66,152.97,150.3,150.38,10320613.0,150.996,2025-01-28 05:00:00,133564,
150.5,151.88,150.0,151.15,7156421.0,151.2928,2025-01-29 05:00:00,97294,
151.91,154.14,151.36,152.87,8910983.0,153.0765,2025-01-30 05:00:00,116638,
152.62,153.18,152.055,152.15,8458715.0,152.3456,2025-01-31 05:00:00,95710,
152.0,152.465,150.78,151.87,6687487.0,151.8174,2025-02-03 05:00:00,93819,
151.36,154.18,150.945,153.49,9645289.0,153.3267,2025-02-04 05:00:00,118624,
153.82,154.73,153.31,154.69,8946957.0,154.3603,2025-02-05 05:00:00,93956,
154.79,154.8402,153.38,153.51,7418468.0,153.8426,2025-02-06 05:00:00,91374,
153.53,154.49,152.8,153.12,6204916.0,153.5484,2025-02-07 05:00:00,84324,
153.61,154.37,152.29,154.24,6936561.0,153.7175,2025-02-10 05:00:00,78049,
154.11,156.39,153.94,156.13,7554811.0,155.4713,2025-02-11 05:00:00,92269,
155.27,155.6599,154.27,155.26,7746014.0,155.0559,2025-02-12 05:00:00,91289,
155.26,158.13,154.79,157.25,10705077.0,157.0789,2025-02-13 05:00:00,117036,
157.29,157.47,156.06,156.15,6411840.0,156.4941,2025-02-14 05:00:00,85439,
154.14,155.45,153.24,154.99,9670657.0,154.8497,2025-02-18 05:00:00,102838,
155.0,158.3,154.75,157.89,7974736.0,157.4457,2025-02-19 05:00:00,105238,
156.95,159.95,156.95,159.68,7224030.0,159.3641,2025-02-20 05:00:00,102098,
159.88,163.51,159.28,162.3,12546930.0,161.7985,2025-02-21 05:00:00,137690,
162.68,164.87,162.05,163.74,10201917.0,163.7567,2025-02-24 05:00:00,137348,
164.1,166.43,163.94,166.09,12303697.0,165.6755,2025-02-25 05:00:00,150894,
165.08,165.13,162.555,163.08,11396410.0,163.2603,2025-02-26 05:00:00,142227,
162.31,163.95,161.73,163.73,8364573.0,163.1079,2025-02-27 05:00:00,128303,
164.31,165.94,162.7,165.02,12037415.0,164.447,2025-02-28 05:00:00,108399,
164.96,167.33,164.84,167.28,9191464.0,166.6776,2025-03-03 05:00:00,128989,
168.08,169.99,165.32,165.42,11999962.0,167.1555,2025-03-04 05:00:00,161829,
164.51,166.4618,163.53,165.12,8745050.0,164.8848,2025-03-05 05:00:00,131148,
165.0,165.87,163.51,165.83,8037888.0,165.0874,2025-03-06 05:00:00,121692,
165.13,168.46,164.7,166.69,9637593.0,167.0815,2025-03-07 05:00:00,136330,
167.48,169.9,167.05,167.7,17558982.0,168.3722,2025-03-10 04:00:00,229164,
167.2,167.3,165.05,165.86,9890648.0,165.9119,2025-03-11 04:00:00,135744,
163.73,164.21,162.23,162.85,8010692.0,163.029,2025-03-12 04:00:00,132003,
163.43,164.54,162.6601,162.99,5286734.0,163.1663,2025-03-13 04:00:00,96719,
162.12,163.15,161.1,162.81,6235797.0,162.5052,2025-03-14 04:00:00,103284,
162.41,163.5,161.73,162.84,6669815.0,162.9107,2025-03-17 04:00:00,107661,
163.44,164.86,162.965,164.25,7348974.0,164.1106,2025-03-18 04:00:00,107723,
163.97,164.36,162.21,162.99,5936637.0,163.0067,2025-03-19 04:00:00,98625,
163.0,163.2,161.925,163.02,7485930.0,162.818,2025-03-20 04:00:00,104889,
163.0,164.13,162.48,163.63,17047106.0,163.4362,2025-03-21 04:00:00,98542,
162.84,164.39,162.5,163.29,8046565.0,163.4302,2025-03-24 04:00:00,98759,
163.52,164.19,160.555,161.02,7456197.0,161.7295,2025-03-25 04:00:00,95645,
161.21,162.49,160.64,161.72,7223773.0,161.7263,2025-03-26 04:00:00,90569,
162.35,164.065,161.32,163.13,6752466.0,163.2347,2025-03-27 04:00:00,86434,
163.59,164.52,162.91,163.71,5760545.0,163.8531,2025-03-28 04:00:00,83140,
164.37,166.63,164.23,165.84,12481400.0,165.7959,2025-03-31 04:00:00,139124,
160.73,161.81,153.13,153.25,23303065.0,155.5594,2025-04-01 04:00:00,252559,
154.015,155.79,153.4501,155.36,10356920.0,154.9478,2025-04-02 04:00:00,140437,
158.75,160.645,157.48,159.82,13249313.0,159.5899,2025-04-03 04:00:00,207520,
159.155,159.82,152.93,153.24,16601728.0,155.2401,2025-04-04 04:00:00,224838,
151.28,152.71,147.4,150.62,18083040.0,149.7646,2025-04-07 04:00:00,253777,
153.59,153.59,148.0,150.0,12018391.0,150.8857,2025-04-08 04:00:00,158666,
142.2,153.19,141.5,150.97,18773742.0,148.9073,2025-04-09 04:00:00,239611,
150.37,151.2,145.13,148.69,13830474.0,148.0741,2025-04-10 04:00:00,191119,
149.33,152.35,148.19,151.73,9943851.0,150.8885,2025-04-11 04:00:00,124435,
151.585,154.67,151.1658,154.36,10685338.0,153.7123,2025-04-14 04:00:00,135368,
155.7,156.3,152.1,153.62,10847653.0,153.6206,2025-04-15 04:00:00,138737,
155.37,155.63,152.24,153.91,7987296.0,153.9245,2025-04-16 04:00:00,111562,
154.16,159.44,154.16,157.47,10981067.0,157.5848,2025-04-17 04:00:00,136254,
