open,high,low,close,volume,vwap,timestamp,transactions,otc
184.71,187.59,184.27,186.68,7063605.0,186.6475,2024-03-04 05:00:00,113139,
186.36,189.3,186.36,188.55,6617832.0,188.316,2024-03-05 05:00:00,109772,
189.25,190.07,187.63,189.53,7572891.0,189.4046,2024-03-06 05:00:00,118929,
189.91,190.5,186.63,187.87,7618277.0,188.1675,2024-03-07 05:00:00,107504,
188.44,190.455,187.92,188.22,6172199.0,188.7037,2024-03-08 05:00:00,98917,
187.28,188.44,186.22,188.29,5762569.0,187.5541,2024-03-11 04:00:00,96839,
188.95,190.16,187.91,189.84,5708384.0,189.5245,2024-03-12 04:00:00,88346,
190.36,191.73,189.84,191.38,7795535.0,191.2072,2024-03-13 04:00:00,107982,
191.03,191.63,187.103,187.97,10310948.0,188.5664,2024-03-14 04:00:00,134594,
186.48,190.94,186.48,190.3,17214229.0,189.6294,2024-03-15 04:00:00,137652,
190.63,192.7,189.89,192.66,9013843.0,192.0158,2024-03-18 04:00:00,109669,
192.71,193.93,192.38,193.79,8478717.0,193.471,2024-03-19 04:00:00,103994,
194.19,196.56,193.61,196.33,9367043.0,195.6171,2024-03-20 04:00:00,129684,
196.52,199.43,196.33,199.06,11203796.0,198.6853,2024-03-21 04:00:00,139164,
199.01,200.48,196.54,196.62,8108840.0,197.5226,2024-03-22 04:00:00,109826,
196.6,196.94,194.36,194.82,8620015.0,195.1149,2024-03-25 04:00:00,117616,
194.59,196.66,194.0554,195.73,5961484.0,195.7978,2024-03-26 04:00:00,93555,
196.5,199.6,196.38,199.52,8725757.0,198.3335,2024-03-27 04:00:00,104834,
199.49,200.72,198.54,200.3,8628313.0,200.0362,2024-03-28 04:00:00,113186,
199.99,200.94,198.565,198.94,7309009.0,199.1407,2024-04-01 04:00:00,110845,
198.39,199.78,198.08,198.86,7014683.0,198.8779,2024-04-02 04:00:00,101851,
199.04,199.56,197.7,198.3,9353426.0,198.5897,2024-04-03 04:00:00,119186,
199.15,199.68,195.55,195.65,9243793.0,197.5601,2024-04-04 04:00:00,124155,
196.16,198.1224,195.11,197.45,6532278.0,197.0448,2024-04-05 04:00:00,111367,
197.62,198.98,197.62,198.48,8000963.0,198.3801,2024-04-08 04:00:00,118390,
198.07,198.88,194.91,197.15,7358631.0,196.6996,2024-04-09 04:00:00,110850,
195.55,197.07,194.18,195.47,7681377.0,195.4359,2024-04-10 04:00:00,129335,
196.0,196.57,193.24,195.43,10137699.0,195.2224,2024-04-11 04:00:00,149509,
188.32,188.93,182.54,182.79,31732308.0,184.9647,2024-04-12 04:00:00,377970,
184.5,187.46,182.195,182.89,14766592.0,184.3842,2024-04-15 04:00:00,203295,
182.9,183.16,179.65,180.8,16451801.0,180.744,2024-04-16 04:00:00,208819,
181.37,182.4199,179.2,180.08,9017093.0,180.4702,2024-04-17 04:00:00,133263,
181.1,183.36,179.97,181.25,9557720.0,181.6274,2024-04-18 04:00:00,124305,
182.4,185.88,181.41,185.8,13402313.0,184.5257,2024-04-19 04:00:00,148680,
185.99,190.125,185.98,189.41,11529668.0,188.6178,2024-04-22 04:00:00,137885,
191.13,192.225,190.52,192.14,9144372.0,191.7151,2024-04-23 04:00:00,126307,
190.53,193.23,190.17,193.08,6964905.0,192.2172,2024-04-24 04:00:00,113851,
192.25,193.935,191.18,193.37,9802265.0,193.0444,2024-04-25 04:00:00,119052,
193.57,194.87,193.06,193.49,6413655.0,193.8037,2024-04-26 04:00:00,94317,
193.48,194.26,192.43,193.28,5411129.0,193.3979,2024-04-29 04:00:00,93350,
192.81,194.99,191.64,191.74,8153681.0,192.7465,2024-04-30 04:00:00,116343,
192.27,194.46,190.79,191.86,7446703.0,192.3061,2024-05-01 04:00:00,122835,
193.07,193.5,189.52,191.66,6501657.0,191.2443,2024-05-02 04:00:00,103880,
192.0,192.529,188.46,190.51,8922775.0,190.3523,2024-05-03 04:00:00,134446,
191.73,192.2,189.815,192.0,7911134.0,191.1971,2024-05-06 04:00:00,125582,
191.7,192.93,191.65,191.75,7688771.0,192.153,2024-05-07 04:00:00,115142,
191.0,196.65,191.0,195.65,9227561.0,194.2782,2024-05-08 04:00:00,134463,
195.17,197.59,195.1,197.5,7977291.0,196.8562,2024-05-09 04:00:00,118227,
198.54,199.3399,198.27,198.77,7529790.0,198.8657,2024-05-10 04:00:00,110148,
198.8,199.85,198.04,198.73,7049241.0,198.8782,2024-05-13 04:00:00,98116,
199.0,201.58,198.16,201.51,8596175.0,200.4349,2024-05-14 04:00:00,124714,
202.01,202.69,199.77,202.11,8369975.0,201.2497,2024-05-15 04:00:00,127323,
202.22,204.48,201.9901,202.47,8497927.0,203.0265,2024-05-16 04:00:00,123446,
203.81,205.05,202.8149,204.79,9260490.0,204.3912,2024-05-17 04:00:00,122685,
204.39,205.88,195.4,195.58,17373253.0,198.9608,2024-05-20 04:00:00,227026,
197.0,199.9,196.6,199.52,14420799.0,198.7383,2024-05-21 04:00:00,185086,
199.0,200.935,197.69,198.31,9425338.0,198.9478,2024-05-22 04:00:00,133558,
197.81,198.3,196.07,196.92,8069445.0,197.1439,2024-05-23 04:00:00,109296,
197.75,200.76,197.56,200.71,7356233.0,200.047,2024-05-24 04:00:00,98140,
199.86,200.41,198.66,199.5,6910206.0,199.4774,2024-05-28 04:00:00,113320,
198.0,198.99,196.89,198.11,6120045.0,198.0961,2024-05-29 04:00:00,100455,
198.56,199.85,198.4,199.33,6829719.0,199.282,2024-05-30 04:00:00,103545,
199.3,203.3,198.35,202.63,14417885.0,201.6983,2024-05-31 04:00:00,123643,
202.31,202.42,199.19,201.82,6444309.0,201.1286,2024-06-03 04:00:00,113451,
200.16,201.98,198.28,199.16,6848338.0,199.4611,2024-06-04 04:00:00,111132,
199.76,199.82,196.92,197.26,8351597.0,197.7162,2024-06-05 04:00:00,118153,
197.26,198.02,195.33,196.91,7640289.0,196.8301,2024-06-06 04:00:00,108862,
197.43,200.92,197.01,199.95,6964498.0,199.8354,2024-06-07 04:00:00,97294,
199.24,200.84,198.44,199.61,6071201.0,199.5769,2024-06-10 04:00:00,102098,
197.91,197.94,193.6,194.36,9235302.0,194.6474,2024-06-11 04:00:00,132115,
196.0,196.72,191.31,191.53,12751329.0,192.7206,2024-06-12 04:00:00,180125,
192.32,194.58,190.88,193.66,8587786.0,193.1619,2024-06-13 04:00:00,111456,
191.45,194.86,191.42,193.78,6874029.0,193.4905,2024-06-14 04:00:00,99318,
193.48,195.58,192.64,194.98,8725445.0,194.7679,2024-06-17 04:00:00,110380,
194.6,197.96,194.13,197.0,9022971.0,196.7576,2024-06-18 04:00:00,113411,
196.39,199.45,196.11,198.67,8731062.0,198.0006,2024-06-20 04:00:00,123125,
196.71,197.17,194.22,196.3,20972495.0,196.0449,2024-06-21 04:00:00,142243,
197.81,199.23,197.1,198.88,9785929.0,198.595,2024-06-24 04:00:00,135206,
198.09,200.07,197.74,198.07,6915909.0,198.5668,2024-06-25 04:00:00,103801,
197.45,197.94,196.275,197.43,7758582.0,197.2377,2024-06-26 04:00:00,108447,
197.44,199.86,196.9,199.17,7913453.0,198.9739,2024-06-27 04:00:00,103020,
200.01,202.6,199.3018,202.26,15307616.0,201.8968,2024-06-28 04:00:00,140452,
202.84,207.09,202.66,205.45,10205836.0,205.6827,2024-07-01 04:00:00,145743,
205.29,208.86,204.77,208.83,7802936.0,207.3718,2024-07-02 04:00:00,118220,
209.55,210.38,207.65,208.69,5560925.0,208.4944,2024-07-03 04:00:00,87016,
206.99,207.37,204.52,204.79,8093096.0,205.1823,2024-07-05 04:00:00,123303,
205.04,206.9,203.97,205.17,8706967.0,205.1752,2024-07-08 04:00:00,129434,
205.63,209.76,205.45,207.63,9060258.0,207.8297,2024-07-09 04:00:00,128325,
206.14,207.97,205.58,207.8,8328493.0,207.3277,2024-07-10 04:00:00,117496,
206.21,208.1,205.38,207.45,10666937.0,207.2113,2024-07-11 04:00:00,158453,
204.0,207.45,202.1,204.94,15443441.0,204.771,2024-07-12 04:00:00,208169,
207.19,211.61,206.72,210.05,10719670.0,209.5874,2024-07-15 04:00:00,155210,
210.0,213.74,208.08,213.62,11557018.0,211.9453,2024-07-16 04:00:00,158147,
213.8,217.56,213.27,216.87,11572470.0,216.0078,2024-07-17 04:00:00,174288,
215.63,216.635,209.235,209.98,12415125.0,211.5633,2024-07-18 04:00:00,171027,
211.2,212.35,208.92,209.78,8095898.0,210.4262,2024-07-19 04:00:00,123151,
210.46,212.17,209.71,210.28,7663223.0,210.5848,2024-07-22 04:00:00,109793,
211.02,211.475,209.3527,210.33,5557262.0,210.5173,2024-07-23 04:00:00,89176,
209.55,212.03,208.07,208.59,7118957.0,209.5803,2024-07-24 04:00:00,112090,
208.65,210.19,208.05,208.67,6403774.0,208.9921,2024-07-25 04:00:00,113598,
209.24,213.16,208.62,212.24,8027787.0,212.1108,2024-07-26 04:00:00,123402,
212.65,213.61,210.545,210.85,6533636.0,211.1801,2024-07-29 04:00:00,112188,
213.23,215.79,212.96,215.19,8850705.0,214.6681,2024-07-30 04:00:00,132766,
214.78,216.39,212.67,212.8,9071637.0,214.1037,2024-07-31 04:00:00,129910,
213.2,213.83,206.38,207.96,10918644.0,208.6252,2024-08-01 04:00:00,155334,
203.88,204.67,196.89,199.14,18041676.0,199.4214,2024-08-02 04:00:00,249129,
194.05,196.1699,190.9,194.9,13926997.0,194.3469,2024-08-05 04:00:00,216983,
195.4,202.6,194.0,200.34,10605780.0,199.8409,2024-08-06 04:00:00,157931,
203.51,205.75,200.2,200.4,9204434.0,202.169,2024-08-07 04:00:00,130380,
202.47,204.91,201.79,204.06,7761199.0,203.9061,2024-08-08 04:00:00,117331,
203.47,206.47,202.9,205.8,5540240.0,205.5772,2024-08-09 04:00:00,103649,
206.41,207.14,203.66,206.19,6935954.0,206.0097,2024-08-12 04:00:00,96709,
207.73,208.09,205.4,207.94,6387942.0,207.1535,2024-08-13 04:00:00,102068,
207.74,210.755,207.12,210.24,6999809.0,209.6106,2024-08-14 04:00:00,97839,
213.0,213.89,211.1,211.55,7001005.0,211.7352,2024-08-15 04:00:00,107593,
211.69,214.09,211.585,213.97,7931234.0,213.4835,2024-08-16 04:00:00,95963,
214.0,215.53,213.82,215.45,6090818.0,215.0978,2024-08-19 04:00:00,88237,
215.0,216.0,213.68,214.52,5640223.0,214.6593,2024-08-20 04:00:00,93946,
214.43,215.0,212.84,214.6,5202472.0,214.155,2024-08-21 04:00:00,86796,
214.58,216.8,214.335,216.63,5247098.0,216.0141,2024-08-22 04:00:00,92352,
217.6,219.19,216.5,218.31,7213981.0,218.0396,2024-08-23 04:00:00,107533,
219.01,219.68,218.05,219.17,5105245.0,218.8983,2024-08-26 04:00:00,85096,
219.51,220.42,219.19,220.18,5185221.0,219.9808,2024-08-27 04:00:00,90195,
219.25,222.21,219.19,221.29,6506402.0,220.9148,2024-08-28 04:00:00,105745,
222.15,222.98,218.94,222.21,6416149.0,221.8812,2024-08-29 04:00:00,101732,
222.5,225.48,221.93,224.8,8574128.0,224.0012,2024-08-30 04:00:00,105960,
222.3,224.1,219.24,220.3,8956089.0,221.1574,2024-09-03 04:00:00,151659,
221.04,222.07,217.21,219.33,7389474.0,219.6354,2024-09-04 04:00:00,126238,
220.15,220.8,216.03,217.63,8067874.0,217.9351,2024-09-05 04:00:00,129524,
217.6,218.74,211.09,212.46,7776998.0,213.7228,2024-09-06 04:00:00,137136,
215.19,218.15,214.175,216.81,8935074.0,216.7161,2024-09-09 04:00:00,127216,
218.6,218.64,200.61,205.56,28406903.0,205.219,2024-09-10 04:00:00,364840,
205.25,207.7,201.831,207.23,13658743.0,205.3172,2024-09-11 04:00:00,196183,
207.65,208.78,204.89,206.6,9055756.0,206.468,2024-09-12 04:00:00,135248,
206.86,207.8482,203.02,204.32,10226694.0,204.8985,2024-09-13 04:00:00,162247,
205.83,208.21,205.59,207.86,8634936.0,207.3247,2024-09-16 04:00:00,122760,
207.73,209.93,207.66,209.25,7573345.0,208.8661,2024-09-17 04:00:00,121870,
209.01,211.3361,206.7,207.53,8259876.0,208.1319,2024-09-18 04:00:00,146212,
209.78,211.91,207.34,210.48,11635168.0,210.3158,2024-09-19 04:00:00,161513,
209.93,211.415,209.5,211.09,20884974.0,210.8018,2024-09-20 04:00:00,123058,
211.0,211.8,209.99,211.44,7223491.0,211.19,2024-09-23 04:00:00,98324,
211.15,212.95,210.37,211.59,7323239.0,211.5332,2024-09-24 04:00:00,94257,
211.68,212.24,208.61,210.19,8976520.0,210.0154,2024-09-25 04:00:00,108489,
211.13,211.7,209.01,209.78,7807480.0,210.1111,2024-09-26 04:00:00,117271,
210.65,212.44,209.33,210.5,7032450.0,210.6863,2024-09-27 04:00:00,96822,
206.31,210.96,205.26,210.86,8668314.0,209.6019,2024-09-30 04:00:00,122207,
208.9,209.09,206.19,207.04,8540064.0,207.4313,2024-10-01 04:00:00,135878,
207.08,208.95,205.69,207.29,5810931.0,207.4325,2024-10-02 04:00:00,103661,
206.17,206.49,204.34,205.23,7251325.0,205.2004,2024-10-03 04:00:00,118393,
209.3,211.67,206.91,211.22,10213415.0,209.7659,2024-10-04 04:00:00,135153,
211.03,213.33,209.69,210.93,6718898.0,211.169,2024-10-07 04:00:00,118681,
210.58,211.33,208.38,210.75,6021772.0,210.3516,2024-10-08 04:00:00,97284,
209.7,214.24,209.38,213.42,7023998.0,213.1079,2024-10-09 04:00:00,108558,
214.81,214.81,211.47,212.84,7927051.0,212.8086,2024-10-10 04:00:00,119508,
215.67,224.6299,215.16,222.29,18320650.0,221.9002,2024-10-11 04:00:00,251286,
223.2,223.7,218.88,221.48,9048925.0,220.8399,2024-10-14 04:00:00,135642,
223.66,225.45,221.82,222.39,9235825.0,223.2597,2024-10-15 04:00:00,151091,
222.33,223.68,221.04,223.64,6382515.0,222.79,2024-10-16 04:00:00,116237,
224.27,225.85,223.31,224.42,6470186.0,224.7916,2024-10-17 04:00:00,116060,
225.0,225.92,223.1,225.37,7000543.0,225.1406,2024-10-18 04:00:00,100385,
225.22,225.7,222.9,223.0,5869959.0,223.5469,2024-10-21 04:00:00,99627,
223.02,225.28,221.1,224.12,9586793.0,223.7852,2024-10-22 04:00:00,137632,
223.66,224.7999,222.53,223.41,6180528.0,223.642,2024-10-23 04:00:00,97513,
221.83,225.06,221.66,224.98,6002202.0,223.8946,2024-10-24 04:00:00,91620,
225.0,225.62,220.875,222.31,6369720.0,222.6167,2024-10-25 04:00:00,100336,
223.35,225.64,222.95,225.5,6842956.0,224.9666,2024-10-28 04:00:00,86006,
225.21,226.75,222.81,222.9,6580004.0,223.6559,2024-10-29 04:00:00,96336,
222.54,226.31,221.58,224.41,7110941.0,224.7623,2024-10-30 04:00:00,109454,
224.7,225.69,221.82,221.92,7829932.0,222.7962,2024-10-31 04:00:00,109890,
223.56,226.15,222.7,222.94,6923452.0,224.0946,2024-11-01 04:00:00,111216,
222.65,223.76,219.17,219.78,8229588.0,220.4825,2024-11-04 05:00:00,115955,
220.03,221.96,220.0,221.49,5600686.0,221.0791,2024-11-05 05:00:00,96449,
235.0,248.0,234.77,247.06,23987753.0,243.4471,2024-11-06 05:00:00,334869,
244.5,244.57,235.22,236.38,16451071.0,238.1511,2024-11-07 05:00:00,244024,
239.34,239.34,235.78,236.98,9502100.0,237.5861,2024-11-08 05:00:00,141032,
240.0,242.1,239.0,239.29,9017079.0,240.1345,2024-11-11 05:00:00,129737,
240.55,241.46,238.76,239.56,6860956.0,239.8147,2024-11-12 05:00:00,120313,
240.58,244.09,240.31,241.16,11472557.0,241.6324,2024-11-13 05:00:00,118090,
242.415,244.29,241.05,241.87,10172202.0,242.2416,2024-11-14 05:00:00,114876,
241.46,246.42,241.46,245.31,11518836.0,244.9926,2024-11-15 05:00:00,148014,
247.76,247.93,242.68,245.03,9052575.0,244.9518,2024-11-18 05:00:00,116188,
242.25,245.1509,241.55,243.09,6792660.0,243.4791,2024-11-19 05:00:00,104729,
244.4,244.61,238.64,240.78,9015290.0,240.741,2024-11-20 05:00:00,104798,
243.23,245.49,242.105,244.76,8783516.0,244.2645,2024-11-21 05:00:00,114974,
243.61,249.15,243.0347,248.55,7997307.0,248.1021,2024-11-22 05:00:00,111280,
249.59,254.31,249.06,250.29,10295350.0,250.2072,2024-11-25 05:00:00,114513,
250.49,251.0,248.34,249.97,6212142.0,249.6963,2024-11-26 05:00:00,91630,
249.35,251.19,248.771,249.79,5472265.0,249.8734,2024-11-27 05:00:00,82760,
249.86,251.77,249.445,249.72,5494825.0,250.3586,2024-11-29 05:00:00,67560,
249.55,250.25,245.03,246.25,8899741.0,246.6101,2024-12-02 05:00:00,122265,
248.23,249.04,244.63,244.82,6657694.0,245.9526,2024-12-03 05:00:00,104470,
244.7,245.345,242.23,243.4,7346265.0,243.4167,2024-12-04 05:00:00,103998,
245.39,247.18,244.62,245.48,6572536.0,245.9133,2024-12-05 05:00:00,100872,
245.7,247.74,244.84,247.36,5519738.0,246.6776,2024-12-06 05:00:00,89890,
247.13,247.8699,243.76,243.81,7076466.0,244.9042,2024-12-09 05:00:00,111650,
243.89,247.96,242.22,242.86,9108339.0,243.6079,2024-12-10 05:00:00,134293,
244.0,244.27,242.18,243.53,7884442.0,243.4785,2024-12-11 05:00:00,104425,
243.0,244.1,241.04,241.53,6113771.0,241.9803,2024-12-12 05:00:00,98777,
242.07,242.715,239.1437,239.94,10392749.0,239.9423,2024-12-13 05:00:00,101850,
240.61,240.67,237.52,239.58,9032044.0,239.4538,2024-12-16 05:00:00,122269,
238.65,239.02,236.63,238.36,8083635.0,238.0,2024-12-17 05:00:00,114751,
239.0,239.07,229.53,230.37,11322358.0,233.5563,2024-12-18 05:00:00,152847,
232.27,236.36,232.27,232.96,11790773.0,233.6398,2024-12-19 05:00:00,152534,
231.92,239.21,231.5877,237.6,32348414.0,237.12,2024-12-20 05:00:00,132277,
236.07,238.62,234.88,238.39,8611528.0,237.4353,2024-12-23 05:00:00,93999,
239.43,242.4922,239.07,242.31,3729092.0,241.2656,2024-12-24 05:00:00,55844,
241.43,243.26,240.79,243.14,4452168.0,242.5586,2024-12-26 05:00:00,71264,
242.72,243.39,240.04,241.17,5730607.0,241.2307,2024-12-27 05:00:00,76680,
238.77,240.84,237.11,239.32,5723765.0,239.4254,2024-12-30 05:00:00,83033,
240.05,241.4393,239.03,239.71,4870971.0,239.8794,2024-12-31 05:00:00,74806,
240.92,243.276,239.45,240.0,9220914.0,240.6919,2025-01-02 05:00:00,106680,
243.89,244.88,240.26,243.28,9491053.0,242.457,2025-01-03 05:00:00,116551,
243.695,245.69,240.58,240.85,9917836.0,242.3451,2025-01-06 05:00:00,138858,
242.14,245.26,240.9,243.17,8753357.0,243.5342,2025-01-07 05:00:00,126640,
242.75,244.25,240.5,243.13,8675284.0,242.5672,2025-01-08 05:00:00,103905,
243.09,243.81,238.74,239.87,10256829.0,240.4192,2025-01-10 05:00:00,132851,
239.67,244.54,239.0,244.21,10005315.0,243.2098,2025-01-13 05:00:00,135017,
242.66,247.72,242.19,247.47,12407386.0,245.5259,2025-01-14 05:00:00,169023,
250.4,253.6699,243.68,252.35,18448520.0,251.2113,2025-01-15 05:00:00,230374,
254.0,257.035,252.33,254.27,15292348.0,254.135,2025-01-16 05:00:00,189657,
254.14,260.62,252.14,259.16,17678101.0,256.7042,2025-01-17 05:00:00,181218,
260.07,264.25,259.5037,263.03,13712114.0,262.3566,2025-01-21 05:00:00,152398,
262.9,263.38,260.25,262.84,9021914.0,262.3963,2025-01-22 05:00:00,118304,
264.69,266.8599,263.81,265.95,10749681.0,265.3067,2025-01-23 05:00:00,121371,
263.69,267.1,263.01,264.84,7666261.0,264.8367,2025-01-24 05:00:00,107840,
264.17,265.97,262.26,265.85,7522258.0,264.6693,2025-01-27 05:00:00,121658,
265.85,267.33,264.8301,267.14,7375391.0,266.3995,2025-01-28 05:00:00,99658,
267.21,270.68,265.61,266.58,7684870.0,267.7336,2025-01-29 05:00:00,123199,
268.63,269.7,266.6201,268.23,8753466.0,268.2806,2025-01-30 05:00:00,109168,
269.23,270.82,266.96,267.3,7196268.0,268.3004,2025-01-31 05:00:00,104767,
261.83,268.165,261.7009,266.81,8381361.0,266.2057,2025-02-03 05:00:00,136204,
269.84,269.84,266.83,267.94,5625972.0,267.8936,2025-02-04 05:00:00,96552,
268.91,270.64,268.33,270.43,5704431.0,269.8231,2025-02-05 05:00:00,96460,
272.45,276.98,271.19,276.9,7264371.0,274.8057,2025-02-06 05:00:00,116713,
277.27,278.55,274.715,275.8,6857875.0,276.5021,2025-02-07 05:00:00,126088,
276.15,276.18,269.59,271.04,8627352.0,271.5196,2025-02-10 05:00:00,143302,
270.26,276.22,269.66,274.99,7196376.0,273.4745,2025-02-11 05:00:00,124293,
274.08,276.45,273.25,275.45,6683894.0,275.3196,2025-02-12 05:00:00,100419,
275.5,276.97,273.81,276.32,8398667.0,275.5422,2025-02-13 05:00:00,101082,
277.37,279.2334,276.45,276.59,5688627.0,277.3953,2025-02-14 05:00:00,90417,
276.76,279.97,276.02,279.95,7919798.0,278.8875,2025-02-18 05:00:00,108915,
278.38,280.25,277.22,279.25,7007248.0,279.187,2025-02-19 05:00:00,109490,
278.675,278.74,265.735,266.8,13846671.0,269.0874,2025-02-20 05:00:00,227619,
268.32,269.1955,262.84,264.24,12835566.0,265.7199,2025-02-21 05:00:00,159908,
265.49,267.0,258.61,261.34,10372751.0,261.8819,2025-02-24 05:00:00,151364,
262.23,263.0,253.35,257.4,9608439.0,257.2452,2025-02-25 05:00:00,169590,
257.16,260.9115,256.93,258.79,5943585.0,259.1902,2025-02-26 05:00:00,111338,
260.18,263.64,257.86,259.05,8204447.0,260.3574,2025-02-27 05:00:00,137509,
260.73,264.81,257.89,264.65,10467126.0,262.5221,2025-02-28 05:00:00,143024,
264.0,266.32,257.82,260.62,9058307.0,262.1876,2025-03-03 05:00:00,150019,
255.28,257.23,245.95,250.25,13465630.0,250.4286,2025-03-04 05:00:00,230140,
251.25,253.05,247.83,251.53,7861424.0,250.8496,2025-03-05 05:00:00,139210,
248.11,249.36,243.85,246.54,9983235.0,246.313,2025-03-06 05:00:00,169274,
245.23,246.72,239.42,242.28,20498734.0,241.9224,2025-03-07 05:00:00,227755,
236.21,237.51,228.695,232.22,18887186.0,232.46,2025-03-10 04:00:00,294647,
231.745,233.32,226.69,229.14,18142995.0,229.1668,2025-03-11 04:00:00,256303,
234.0,234.32,227.26,227.9,16054015.0,229.6114,2025-03-12 04:00:00,225460,
229.3,229.5,224.23,225.19,16467851.0,225.8696,2025-03-13 04:00:00,221976,
228.12,233.143,227.58,232.44,11962108.0,231.7413,2025-03-14 04:00:00,175863,
231.18,235.6695,230.455,233.93,9586025.0,233.7168,2025-03-17 04:00:00,137599,
234.32,236.17,233.52,234.97,10344866.0,234.7755,2025-03-18 04:00:00,142818,
235.74,242.33,234.89,239.11,10120588.0,238.8525,2025-03-19 04:00:00,147893,
236.56,241.76,236.2,239.01,8328513.0,239.6064,2025-03-20 04:00:00,129335,
237.81,242.3,236.5,241.63,19326865.0,240.5813,2025-03-21 04:00:00,135607,
245.48,248.69,244.41,248.06,9422650.0,247.2766,2025-03-24 04:00:00,139491,
249.31,251.82,247.6247,251.13,9287694.0,250.2702,2025-03-25 04:00:00,132095,
252.6,254.67,249.78,251.03,12785225.0,251.8019,2025-03-26 04:00:00,154955,
249.525,250.64,247.18,248.12,8022517.0,248.8525,2025-03-27 04:00:00,121134,
246.94,249.505,241.11,242.85,11978417.0,243.4417,2025-03-28 04:00:00,147333,
239.41,245.86,237.3643,245.3,13602996.0,243.5721,2025-03-31 04:00:00,152396,
242.62,245.69,240.8818,243.66,8054683.0,243.4484,2025-04-01 04:00:00,139312,
241.6,247.245,241.46,245.82,7758750.0,245.5126,2025-04-02 04:00:00,124627,
234.27,235.14,227.3,228.69,17188469.0,230.2872,2025-04-03 04:00:00,286050,
215.305,217.7,208.93,210.28,27170689.0,212.1591,2025-04-04 04:00:00,403674,
205.77,222.053,202.16,214.44,22914370.0,212.1025,2025-04-07 04:00:00,319871,
223.52,227.8378,213.25,216.87,19485734.0,220.8233,2025-04-08 04:00:00,263317,
212.5,237.48,211.0,234.34,24022350.0,226.0051,2025-04-09 04:00:00,310954,
230.0,230.3499,220.1,227.11,18896440.0,226.3716,2025-04-10 04:00:00,265749,
226.31,238.575,225.0,236.2,20284450.0,234.5185,2025-04-11 04:00:00,258642,
237.1,239.78,233.6301,234.72,13017824.0,235.4853,2025-04-14 04:00:00,168220,
236.1,238.65,232.82,233.13,10912883.0,234.6749,2025-04-15 04:00:00,130626,
232.0,233.58,227.93,229.61,9322325.0,230.359,2025-04-16 04:00:00,130628,
230.8,234.34,230.55,231.96,9557946.0,232.4022,2025-04-17 04:00:00,126832,
